well_id,timestamp,split,score,pca_t2,pca_spe,pca_t2_z,pca_spe_z
3261,2025-10-05 01:56:00,train,1.006525993347168,28.471710205078125,128.95330810546875,0.8282761573791504,0.1782498061656952
3261,2025-10-05 01:58:00,train,5.135189056396484,43.24408721923828,205.85604858398438,2.61362886428833,2.5215604305267334
3261,2025-10-05 02:00:00,train,6.606350898742676,50.734046936035156,224.42919921875,3.5188465118408203,3.0875046253204346
3261,2025-10-05 02:02:00,train,8.73022174835205,63.921016693115234,241.82687377929688,5.112590789794922,3.61763072013855
3261,2025-10-05 02:04:00,train,10.879286766052246,74.89710235595703,268.8204345703125,6.439133167266846,4.4401535987854
3261,2025-10-05 02:06:00,train,13.420991897583008,76.36510467529297,346.4115295410156,6.616552352905273,6.804439067840576
3261,2025-10-05 02:08:00,train,50.38193130493164,143.26583862304688,1294.046875,14.702008247375488,35.67992401123047
3261,2025-10-05 02:10:00,train,58.81305694580078,127.72036743164062,1632.3974609375,12.823221206665039,45.989837646484375
3261,2025-10-05 02:12:00,train,60.29578399658203,100.97460174560547,1787.139404296875,9.59079360961914,50.70499038696289
3261,2025-10-05 02:14:00,train,53.321563720703125,80.53350067138672,1639.3349609375,7.120334148406982,46.201229095458984
3261,2025-10-05 02:16:00,train,38.676448822021484,90.76132202148438,1118.1451416015625,8.356443405151367,30.320005416870117
3261,2025-10-05 02:18:00,train,29.39748764038086,96.11363220214844,792.3994140625,9.003310203552246,20.39417839050293
3261,2025-10-05 02:20:00,train,26.456119537353516,94.4551773071289,702.4475708007812,8.802872657775879,17.65324592590332
3261,2025-10-05 02:22:00,train,24.14879608154297,68.35028076171875,730.2657470703125,5.647900581359863,18.500896453857422
3261,2025-10-05 02:24:00,train,33.76991271972656,76.38481140136719,1014.1441040039062,6.61893367767334,27.15097999572754
3261,2025-10-05 02:26:00,train,44.9945068359375,95.58168029785156,1306.3721923828125,8.939020156860352,36.05548858642578
3261,2025-10-05 02:28:00,train,44.29114532470703,85.30104064941406,1324.0653076171875,7.696527004241943,36.59461975097656
3261,2025-10-05 02:30:00,train,39.102073669433594,69.63591003417969,1215.9029541015625,5.80327844619751,33.29879379272461
3261,2025-10-05 02:32:00,train,33.21218490600586,73.46359252929688,1007.427001953125,6.26588249206543,26.94630241394043
3261,2025-10-05 02:34:00,train,25.10706901550293,72.31332397460938,745.9957275390625,6.126863956451416,18.980205535888672
